Date,Title,Content,Cleaned_Speech,VADER_Score,VADER_Compound,VADER_Pos,VADER_Neg,VADER_Neu,VADER_Label,Emotions
[development] And I think it is very important to understand that while we are witnessing a world where tensions are now escalating all over,and as a result,"international prices of commodities are skyrocketing, be it petrol or diesel or petroleum products, wheat, fertilizer, you name it, and it's there, and it is beyond the reach of developing countries to meet their import bills.",international price commodity skyrocketing petrol diesel petroleum product wheat fertilizer name beyond reach developing country meet import bill,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0258}",0.0258,0.061,0.0,0.939,neutral,"{'disgust': 1, 'negative': 1, 'positive': 1}"
[cooperation] And I think therefore our defense cooperation should now meet new challenges and have a much bigger scale in terms of skills,expertise,and of course cooperation.,course cooperation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 1, 'trust': 1}"
[cooperation] I would suggest that let this be a cooperation between China,Pakistan,and Turkey and this would be a wonderful joint cooperation.,turkey would wonderful joint cooperation,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,0.481,0.0,0.519,positive,"{'joy': 1, 'positive': 2, 'surprise': 1, 'trust': 2}"
[cooperation] And between Turkey and Pakistan,which are brother two brotherly countries,"as I said earlier on, and even at the cost of reputation, that's like two souls in one heart or call it two hearts in one soul, whatever you like.",said earlier even cost reputation thats like two soul one heart call two heart one soul whatever like,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6124}",0.6124,0.238,0.0,0.762,positive,{}
[general] This is a unique relation absolutely,you know,"unparalleled, unknown in the annals of history.",unparalleled unknown annals history,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anticipation': 1, 'fear': 1, 'negative': 1}"
[action] So I think let's resolve and let's commit ourselves that in the next three years we will,inshallah,"enhance our trade volume to five billion dollars and it's not a big deal; it can be done, inshallah.",enhance trade volume five billion dollar big deal done inshallah,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 2, 'trust': 2, 'anticipation': 1, 'joy': 1, 'surprise': 1}"
[development] But the president,we are going to celebrate the 75th anniversary of our wonderful relations and in Islamabad,we'll arrange and we'll play host to our Turkish brothers over there in Islamabad and sisters and we'll have a program befitting to our wonderful relations.,well arrange well play host turkish brother islamabad sister well program befitting wonderful relation,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.886}",0.886,0.579,0.0,0.421,positive,"{'positive': 3, 'trust': 2, 'joy': 1, 'surprise': 1}"
[action] And I think we should also have joint programs here in Istanbul,maybe have a boat ceremony here in Istanbul,and this will be a wonderful celebration.,wonderful celebration,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,0.787,0.0,0.213,positive,"{'joy': 2, 'positive': 2, 'surprise': 2, 'trust': 2, 'anticipation': 1}"
[general] And I wish I could come,but we are busy back home and obviously Turkish and Pakistani can really make this arrangement and let the world know the strength of the solution,"the depth of this relationship, inshallah in Bosphorus.",depth relationship inshallah bosphorus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 1, 'trust': 1}"
[general] And lastly,brother president,"I'd like to tell you very frankly that today, while we were witnessing this wonderful ceremony, I mean what we have read in history books in school and universities.",id like tell frankly today witnessing wonderful ceremony mean read history book school university,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.7351}",0.7351,0.341,0.0,0.659,positive,"{'joy': 2, 'positive': 3, 'surprise': 2, 'trust': 2, 'anticipation': 1}"
[general] The origin,of course,"as Muslims, we have this relationship spanning over hundreds of years, but the moment which brought our two Nations together was when Turkey was fighting courageously and bravely its War of Independence.",muslim relationship spanning hundred year moment brought two nation together turkey fighting courageously bravely war independence,"{'neg': 0.256, 'neu': 0.48, 'pos': 0.264, 'compound': 0.0516}",0.0516,0.264,0.256,0.48,positive,"{'trust': 2, 'anger': 1, 'negative': 2, 'fear': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'surprise': 1}"
[general] But the brothers and sisters in Turkey and mothers who had saved money to educate their children,they said,"""""I can educate my child later on; let me send this money to Turkey.""""",educate child later let send money turkey,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 3, 'anticipation': 2, 'joy': 2, 'anger': 1, 'surprise': 1, 'trust': 1}"
[general] Sisters who had bangles of gold,they said,"""""Well, father, you can make my jewelry later on; let me send this to my brothers in Turkey.""""",well father make jewelry later let send brother turkey,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,0.208,0.0,0.792,positive,"{'trust': 2, 'positive': 1}"
2022-11-25 00:00:00,PM Shehbaz Sharif Addresses the Ceremony 25 11 2022,"""",,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neutral,{}
2024-05-16 00:00:00,PM Shehbaz Sharif Speech on Visitting I Neelum Jhelum HydroElectric Project I 16-04-2024,"""",,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neutral,{}
[finance] Its original target of million dollars was Meena,which ballooned to reach billion dollars,"you can guess and if you count the time, how much time has been spent, I am not going into that, it is possible that there will be problems of lack of funds.",guess count time much time spent going possible problem lack fund,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.6124}",-0.6124,0.0,0.357,0.643,negative,"{'surprise': 1, 'positive': 1, 'trust': 1, 'anticipation': 2, 'negative': 3, 'fear': 1, 'sadness': 1}"
[finance] I understand that the cost incurred on this project is around 3000 MW of NG,perhaps 1000 MW,and the cost of NG projects of double the capacity could have been even more than that.,cost ng project double capacity could even,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[development] Out of these five billion dollars,a power or one  It's a matter of the past,"let's move ahead, now let's see if this plan is implemented, Alhamdulillah, it is a plan of one of Pakistan's main hydropower along with other plans, whether it is Tarbela or Mangla or other plans also in recent years of CPAC.",let move ahead let see plan implemented alhamdulillah plan one pakistan main hydropower along plan whether tarbela mangla plan also recent year cpac,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 2, 'anticipation': 4}"
[development] Merger has come into existence under this plan,the way the presentation has been given here by Jan Saheb or his other general managers,"this is the second incident of the malfunction within this plan, you have seen the first incident which happened in July 2023.",second incident malfunction within plan seen first incident happened july,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'surprise': 2, 'anticipation': 1}"
[governance] There was a problem in the first part,the last part of the 3 km tunnel,"the last part of the tunnel and the report that has come, now I remember that when we decided on this, it was expected that the report should have come in September October 2022.",last part tunnel report come remember decided expected report come september october,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'anticipation': 1}
[governance] The report has not been finalized yet,this is a challenge in itself,"it should have been finalized and responsibility should have been fixed, I wish this accident had not happened and Chand Ma, the electricity of the tehsil is not from here and I am definitely for that at that time.",finalized responsibility fixed wish accident happened chand electricity tehsil definitely time,"{'neg': 0.188, 'neu': 0.485, 'pos': 0.327, 'compound': 0.3182}",0.3182,0.327,0.188,0.485,positive,"{'trust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'surprise': 1, 'positive': 1, 'anticipation': 1}"
[governance] I would like to present Taseen to the Secretary and Chairman of WADA and his team,who worked day and night to carry out this plan,"but again in April 2024, it became a victim of an accident.",april became victim accident,"{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.6369}",-0.6369,0.0,0.722,0.278,negative,"{'anger': 1, 'fear': 2, 'negative': 2, 'sadness': 2, 'surprise': 1}"
[governance] That the design was flawed,the construction went wrong,"it was weak, where concrete was placed there, mud was filled there, now imagine what could be bigger than this and I think what could be fresh coming, what could be our misfortune bigger than this.",weak concrete placed mud filled imagine could bigger think could fresh coming could misfortune bigger,"{'neg': 0.159, 'neu': 0.714, 'pos': 0.126, 'compound': -0.1531}",-0.1531,0.126,0.159,0.714,negative,"{'negative': 2, 'anticipation': 1, 'fear': 1, 'sadness': 1}"
[development] What seemed to be such a big plan,was the design made,whether its third party validation was done or a second opinion was taken as described here and to say that it is a simic risk.,whether third party validation done second opinion taken described say simic risk,"{'neg': 0.142, 'neu': 0.676, 'pos': 0.182, 'compound': 0.1531}",0.1531,0.182,0.142,0.676,positive,"{'anticipation': 1, 'fear': 1, 'negative': 1}"
[policy] IP said that the risk is very low and General Saheb said that these geological risks and other things would be there,but keeping that in mind,"if five billion dollars is being spent on this poor country, then it is one thing.",five billion dollar spent poor country one thing,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.0,0.307,0.693,negative,{'negative': 1}
[governance] Then,what was the contractual obligation of the contractor,"what third party license was given to him, whether his payment was given to him, according to which he was certified that the design was as per the design.",third party license given whether payment given according certified design per design,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.4019,0.197,0.0,0.803,positive,{'negative': 1}
[governance] Apart from the things that have come to light,the application of mind itself,"what happened and the payment made under it and then this interim report of the IPO that has come out, you were kind enough to bring the final report in this month itself, this is not my thing.",happened payment made interim report ipo come kind enough bring final report month thing,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.5267,0.207,0.0,0.793,positive,"{'negative': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1}"
[general] This is not a matter of Gem Wada,not your matter,"this is my sorrow, it is related to the fate of the people of Pakistan and if we ignore it like this, I am not saying that if we ignore it deliberately, then delay will happen, then this kind of situation will also happen in future.",sorrow related fate people pakistan ignore like saying ignore deliberately delay happen kind situation also happen future,"{'neg': 0.388, 'neu': 0.399, 'pos': 0.214, 'compound': -0.5859}",-0.5859,0.214,0.388,0.399,negative,"{'fear': 2, 'negative': 5, 'sadness': 2, 'trust': 2, 'anticipation': 3, 'anger': 1, 'disgust': 1, 'joy': 1, 'positive': 1}"
